SMILES,Linear Carbonyl,Cyclic Carbonyl,Linear Ether,Cyclic Ether,tsne_x,tsne_y
CCC(=O)CCOC,1,0,0,0,30.918581,41.05509
CCC(=O)COC,1,0,0,0,34.55588,43.9987
CCC(=O)COC(C)C,1,0,0,0,38.62522,27.084253
CCC(=O)COCOC,1,0,0,0,36.400375,43.16023
CCC(=O)OC,1,0,0,0,44.79616,41.974495
CCC(=O)OC(C)(C)C,1,0,0,0,28.99065,17.329252
CCC(=O)OC(C)C,1,0,0,0,52.80963,17.39796
CCC(=O)OC(C)CC,1,0,0,0,53.120544,15.889683
CCC(=O)OC(C)OC,1,0,0,0,53.593246,16.898998
CCC(=O)OCC(C)C,1,0,0,0,50.217,23.90062
CCC(=O)OCCOC,1,0,0,0,49.59995,37.103317
CCC(=O)OCOC,1,0,0,0,48.70621,37.211597
CCC(C(C)=O)C(C)C,1,0,0,0,75.21092,20.444056
CCC(C)(C)C(=O)OC,1,0,0,0,26.785765,23.758228
CCC(C)(C)C(C)=O,1,0,0,0,22.79877,23.783419
CCC(C)(C)C(C)OC,0,0,1,0,29.062721,-20.439219
CCC(C)(C)CC(C)=O,1,0,0,0,22.356855,31.159914
CCC(C)(C)CCOC,0,0,1,0,24.274338,-38.46042
CCC(C)(C)COC,0,0,1,0,26.650545,-29.162909
CCC(C)(C)OC,0,0,1,0,22.273466,-27.404644
CCC(C)(C)OC(C)=O,1,0,0,0,27.288609,18.10826
CCC(C)(C)OC(C)C,0,0,1,0,26.117294,-15.845414
CCC(C)(C)OCOC,0,0,1,0,19.445974,-33.414963
CCC(C)(CC)C(C)=O,1,0,0,0,23.138323,23.263565
CCC(C)(CC)COC,0,0,1,0,26.819324,-28.22468
CCC(C)(CC)OC,0,0,1,0,23.64313,-24.866507
CCC(C)(COC)OC,0,0,1,0,24.140385,-25.280794
CCC(C)(OC)C(C)=O,1,0,0,0,24.09302,22.691385
CCC(C)(OC)C(C)C,0,0,1,0,24.162092,-23.677364
CCC(C)(OC)OC,0,0,1,0,19.493427,-26.20295
CCC(C)=O,1,0,0,0,26.210182,35.241028
CCC(C)C(=O)C(C)C,1,0,0,0,72.438866,18.631374
CCC(C)C(=O)COC,1,0,0,0,68.30127,31.254295
CCC(C)C(=O)OC,1,0,0,0,63.23702,25.618965
CCC(C)C(C)(C)OC,0,0,1,0,26.730606,-21.053816
CCC(C)C(C)=O,1,0,0,0,74.13432,20.950373
CCC(C)C(C)C(C)=O,1,0,0,0,74.653984,19.626053
CCC(C)C(C)COC,0,0,1,0,62.81439,-32.51367
CCC(C)C(C)OC,0,0,1,0,66.66847,-27.127628
CCC(C)C(CC)OC,0,0,1,0,68.37594,-25.921644
CCC(C)C(OC)OC,0,0,1,0,67.632866,-27.317059
CCC(C)C1CCCO1,0,0,0,1,-4.3756185,-47.01886
CCC(C)C1CCOC1,0,0,0,1,-5.271156,-40.27912
CCC(C)C1COCO1,0,0,0,1,-0.6026694,-43.621964
CCC(C)C1OCCO1,0,0,0,1,-2.3698525,-49.017056
CCC(C)CC(=O)OC,1,0,0,0,44.339867,18.552645
CCC(C)CC(C)=O,1,0,0,0,42.85689,11.229458
CCC(C)CC(C)OC,0,0,1,0,62.33356,-19.354122
CCC(C)CCC(C)=O,1,0,0,0,40.71443,12.890457
CCC(C)CCCOC,0,0,1,0,60.07397,-39.559566
CCC(C)CCOC,0,0,1,0,60.149162,-39.062927
CCC(C)COC,0,0,1,0,58.883926,-34.42304
CCC(C)COC(C)=O,1,0,0,0,47.940483,23.877205
CCC(C)COC(C)C,0,0,1,0,50.042747,-29.21376
CCC(C)COCOC,0,0,1,0,55.519722,-31.565098
CCC(C)OC,0,0,1,0,61.03038,-19.03274
CCC(C)OC(=O)OC,1,0,0,0,53.729416,14.651144
CCC(C)OC(C)(C)C,0,0,1,0,27.533382,-15.075205
CCC(C)OC(C)=O,1,0,0,0,54.08274,12.904063
CCC(C)OC(C)C,0,0,1,0,58.808926,-17.848442
CCC(C)OC(C)CC,0,0,1,0,59.308746,-18.047121
CCC(C)OC(C)OC,0,0,1,0,60.150116,-18.452421
CCC(C)OCC(C)=O,1,0,0,0,39.64121,25.6885
CCC(C)OCC(C)C,0,0,1,0,49.11231,-20.150797
CCC(C)OCCOC,0,0,1,0,50.997272,-19.450779
CCC(C)OCOC,0,0,1,0,51.564503,-21.263544
CCC(CC(C)=O)OC,1,0,0,0,45.120335,13.286548
CCC(CC(C)C)OC,0,0,1,0,66.71578,-15.301358
CCC(CC)(CC)OC,0,0,1,0,20.126673,-23.4562
CCC(CC)(OC)OC,0,0,1,0,20.127625,-23.45632
CCC(CC)C(=O)OC,1,0,0,0,64.225464,24.986399
CCC(CC)C(C)=O,1,0,0,0,76.99892,23.549086
CCC(CC)C(C)OC,0,0,1,0,66.53195,-26.218054
CCC(CC)CC(C)=O,1,0,0,0,43.654575,11.707848
CCC(CC)CCOC,0,0,1,0,64.052155,-38.056297
CCC(CC)COC,0,0,1,0,64.96472,-37.469456
CCC(CC)OC,0,0,1,0,66.754944,-14.546086
CCC(CC)OC(C)=O,1,0,0,0,55.019894,11.885263
CCC(CC)OC(C)C,0,0,1,0,58.30649,-16.695303
CCC(CC)OCOC,0,0,1,0,55.791122,-12.50612
CCC(CCOC)OC,0,0,1,0,67.514244,-13.768619
CCC(COC)C(C)=O,1,0,0,0,77.088135,24.09422
CCC(COC)C(C)C,0,0,1,0,60.76208,-33.670437
CCC(COC)COC,0,0,1,0,64.97805,-37.47685
CCC(COC)OC,0,0,1,0,66.07408,-13.224925
CCC(OC)(OC)OC,0,0,1,0,20.635017,-23.998732
CCC(OC)C(=O)OC,1,0,0,0,65.788025,24.527723
CCC(OC)C(C)(C)C,0,0,1,0,68.92382,-21.491562
CCC(OC)C(C)=O,1,0,0,0,67.09848,23.281673
CCC(OC)C(C)C,0,0,1,0,68.829735,-24.990263
CCC(OC)C(C)OC,0,0,1,0,67.993835,-25.48006
CCC(OC)OC,0,0,1,0,58.130188,-7.3633103
CCC(OC)OC(C)=O,1,0,0,0,55.413002,11.415557
CCC(OC)OC(C)C,0,0,1,0,58.2428,-6.7823663
CCC(OC)OCOC,0,0,1,0,57.175285,-8.559461
CCC1(C)CC(=O)CO1,0,1,0,0,-1.3367808,58.266136
CCC1(C)CC(C)CO1,0,0,0,1,3.5234926,10.604188
CCC1(C)CCC(=O)C1,0,1,0,0,-2.34506,52.552532
CCC1(C)CCC(=O)O1,0,1,0,0,2.9882622,64.79254
CCC1(C)CCC(C)O1,0,0,0,1,-2.936478,4.0748367
CCC1(C)CCCC1=O,0,1,0,0,-8.452393,54.626293
CCC1(C)CCCCO1,0,0,0,1,1.1575221,31.75811
CCC1(C)CCCO1,0,0,0,1,1.4481633,31.715054
CCC1(C)CCCOC1,0,0,0,1,-7.0481,26.022089
CCC1(C)CCOC1,0,0,0,1,-6.958657,25.47575
CCC1(C)CCOC1=O,0,1,0,0,-10.355632,64.356384
CCC1(C)CCOC1C,0,0,0,1,8.18879,-4.8370504
CCC1(C)CCOCC1,0,0,0,1,-7.462315,25.380032
CCC1(C)CCOCO1,0,0,0,1,-1.828118,31.065508
CCC1(C)COC(=O)C1,0,1,0,0,-3.807229,67.86365
CCC1(C)COC(=O)O1,0,1,0,0,-0.5747326,65.68337
CCC1(C)COC(C)C1,0,0,0,1,2.9523675,-2.5186303
CCC1(C)COC(C)O1,0,0,0,1,-2.52988,0.5239732
CCC1(C)COCC1=O,0,1,0,0,-11.9491625,57.465797
CCC1(C)COCC1C,0,0,0,1,7.1703796,3.1723747
CCC1(C)COCCO1,0,0,0,1,-3.053801,30.571045
CCC1(C)COCO1,0,0,0,1,-2.6413286,29.771511
CCC1(C)COCOC1,0,0,0,1,-7.346415,27.2585
CCC1(C)OCC(=O)O1,0,1,0,0,2.4731376,59.656002
CCC1(C)OCC(C)O1,0,0,0,1,2.1995826,7.0551367
CCC1(C)OCCC1=O,0,1,0,0,-6.298731,58.239216
CCC1(C)OCCC1C,0,0,0,1,10.947641,8.52222
CCC1(C)OCCCO1,0,0,0,1,5.757911,34.254295
CCC1(C)OCCO1,0,0,0,1,5.7491746,33.939648
CCC1(C)OCOC1=O,0,1,0,0,-6.707325,61.83212
CCC1(C)OCOC1C,0,0,0,1,12.584309,-1.9163231
CCC1(C)OCOCO1,0,0,0,1,5.230931,35.147312
CCC1(CC)CCCO1,0,0,0,1,1.8778425,30.52964
CCC1(CC)CCOC1,0,0,0,1,-7.381737,24.142933
CCC1(CC)COCO1,0,0,0,1,-1.5813811,28.604181
CCC1(CC)OCCO1,0,0,0,1,6.934219,33.028786
CCC1(OC)CCCC1,0,0,0,1,-3.9288063,20.710125
CCC1(OC)CCCO1,0,0,0,1,2.3136363,29.291855
CCC1(OC)CCOC1,0,0,0,1,-4.783347,21.27732
CCC1(OC)COCO1,0,0,0,1,-0.6769766,27.695063
CCC1(OC)OCCO1,0,0,0,1,7.407249,31.570353
CCC1C(=O)CCC1C,0,1,0,0,-36.222473,36.1034
CCC1C(=O)COC1C,0,1,0,0,-65.84364,25.099901
CCC1C(=O)OCC1C,0,1,0,0,-62.181065,42.62866
CCC1C(C)COC1C,0,0,0,1,-35.677116,-30.584312
CCC1CC(=O)C(C)C1,0,1,0,0,-40.217064,29.21385
CCC1CC(=O)C(C)O1,0,1,0,0,-56.52893,27.455427
CCC1CC(=O)CC1C,0,1,0,0,-39.046238,24.03372
CCC1CC(=O)CCO1,0,1,0,0,-62.517193,4.1376295
CCC1CC(=O)CO1,0,1,0,0,-63.07209,3.363672
CCC1CC(=O)OC1C,0,1,0,0,-55.33542,15.211636
CCC1CC(=O)OCO1,0,1,0,0,-60.98402,0.9242765
CCC1CC(C)(C)CO1,0,0,0,1,2.010577,-5.0555353
CCC1CC(C)C(=O)O1,0,1,0,0,-58.46002,18.675617
CCC1CC(C)C(C)O1,0,0,0,1,-18.09915,-3.7850354
CCC1CC(C)CC1=O,0,1,0,0,-42.135174,30.152712
CCC1CC(C)CCO1,0,0,0,1,-9.165023,-22.468214
CCC1CC(C)CO1,0,0,0,1,-9.977367,-22.04004
CCC1CC(C)OC1=O,0,1,0,0,-57.835087,19.669123
CCC1CC(C)OC1C,0,0,0,1,-19.278769,-2.8308856
CCC1CC(C)OCO1,0,0,0,1,-1.4425025,-27.417282
CCC1CC(OC)CO1,0,0,0,1,-6.983162,-21.169693
CCC1CCC(=O)C1,0,1,0,0,-34.034252,18.412012
CCC1CCC(=O)C1C,0,1,0,0,-36.526745,36.257767
CCC1CCC(=O)CC1,0,1,0,0,-34.604507,18.335636
CCC1CCC(=O)CO1,0,1,0,0,-63.578934,4.3388824
CCC1CCC(=O)O1,0,1,0,0,-53.533367,8.187557
CCC1CCC(=O)OC1,0,1,0,0,-42.814762,10.425923
CCC1CCC(C)(C)O1,0,0,0,1,-2.826885,6.0690455
CCC1CCC(C)C1=O,0,1,0,0,-47.343147,34.49116
CCC1CCC(C)CO1,0,0,0,1,-10.503768,-22.7132
CCC1CCC(C)O1,0,0,0,1,-11.787217,-8.825647
CCC1CCC(C)OC1,0,0,0,1,-7.84789,-26.756077
CCC1CCC(CC)O1,0,0,0,1,-12.4131565,-9.561121
CCC1CCC(OC)C1,0,0,0,1,-45.59111,-13.2455015
CCC1CCC(OC)O1,0,0,0,1,-13.472015,-10.247514
CCC1CCCC(=O)C1,0,1,0,0,-34.024147,19.002853
CCC1CCCC(=O)O1,0,1,0,0,-53.321323,8.548316
CCC1CCCC(C)O1,0,0,0,1,-12.222194,-8.523912
CCC1CCCC1=O,0,1,0,0,-40.34775,40.68377
CCC1CCCC1OC,0,0,0,1,-47.003227,-20.832191
CCC1CCCCC1=O,0,1,0,0,-40.29408,40.459034
CCC1CCCCO1,0,0,0,1,-39.399246,-57.07814
CCC1CCCO1,0,0,0,1,-39.512302,-56.989582
CCC1CCCOC1,0,0,0,1,-26.403006,-47.34374
CCC1CCCOC1=O,0,1,0,0,-55.22923,47.394207
CCC1CCCOC1C,0,0,0,1,-47.942398,-35.27891
CCC1CCOC(=O)C1,0,1,0,0,-41.337994,10.357752
CCC1CCOC(=O)O1,0,1,0,0,-49.22402,10.1466255
CCC1CCOC(C)C1,0,0,0,1,-6.0950193,-26.53422
CCC1CCOC(C)O1,0,0,0,1,-15.009266,-19.789131
CCC1CCOC1,0,0,0,1,-26.213364,-48.19306
CCC1CCOC1(C)C,0,0,0,1,11.702641,7.5317974
CCC1CCOC1=O,0,1,0,0,-55.60731,47.58711
CCC1CCOC1C,0,0,0,1,-47.766994,-35.59847
CCC1CCOC1CC,0,0,0,1,-46.29496,-34.133343
CCC1CCOC1OC,0,0,0,1,-46.079292,-32.59014
CCC1CCOCC1,0,0,0,1,-26.511702,-48.802986
CCC1CCOCC1=O,0,1,0,0,-48.217674,42.32032
CCC1CCOCC1C,0,0,0,1,-32.638985,-37.079994
CCC1CCOCO1,0,0,0,1,-33.875187,-59.38317
CCC1COC(=O)C1,0,1,0,0,-42.21899,9.653527
CCC1COC(=O)C1C,0,1,0,0,-61.944122,42.850956
CCC1COC(=O)CO1,0,1,0,0,-61.356834,2.9906385
CCC1COC(=O)O1,0,1,0,0,-48.381916,9.708734
CCC1COC(=O)OC1,0,1,0,0,-43.701035,10.08372
CCC1COC(C)(C)C1,0,0,0,1,5.302282,12.294515
CCC1COC(C)(C)O1,0,0,0,1,0.03871925,8.036293
CCC1COC(C)C1,0,0,0,1,-7.1515536,-27.06811
CCC1COC(C)C1=O,0,1,0,0,-55.006794,34.833183
CCC1COC(C)C1C,0,0,0,1,-34.838356,-31.160488
CCC1COC(C)CO1,0,0,0,1,-12.32298,-24.331015
CCC1COC(C)O1,0,0,0,1,-14.307246,-19.23894
CCC1COC(C)OC1,0,0,0,1,-8.090812,-26.06877
CCC1COC(CC)C1,0,0,0,1,-7.5904593,-23.515032
CCC1COC(CC)O1,0,0,0,1,-18.007996,-18.927542
CCC1COC(OC)C1,0,0,0,1,-6.1038632,-23.067232
CCC1COC(OC)O1,0,0,0,1,-19.319904,-17.453962
CCC1COCC(=O)C1,0,1,0,0,-42.624245,5.721946
CCC1COCC(=O)O1,0,1,0,0,-44.68233,4.670041
CCC1COCC(C)C1,0,0,0,1,-23.579084,-34.336975
CCC1COCC(C)O1,0,0,0,1,-11.709825,-13.630926
CCC1COCC1(C)C,0,0,0,1,8.961886,2.3620691
CCC1COCC1=O,0,1,0,0,-47.631294,42.9598
CCC1COCC1C,0,0,0,1,-33.852596,-37.036755
CCC1COCC1CC,0,0,0,1,-34.081074,-36.42246
CCC1COCC1OC,0,0,0,1,-41.23957,-24.8828
CCC1COCCC1=O,0,1,0,0,-47.009045,42.16865
CCC1COCCC1C,0,0,0,1,-32.585438,-37.056057
CCC1COCCO1,0,0,0,1,-30.229214,-55.243565
CCC1COCO1,0,0,0,1,-29.186197,-57.95549
CCC1COCOC1,0,0,0,1,-27.302195,-44.54148
CCC1COCOC1=O,0,1,0,0,-52.188625,45.532173
CCC1COCOC1C,0,0,0,1,-35.016384,-34.402798
CCC1OC(=O)C(C)O1,0,1,0,0,-50.065838,24.520514
CCC1OC(=O)CC1C,0,1,0,0,-55.2302,15.570058
CCC1OC(=O)OC1C,0,1,0,0,-51.501045,19.611713
CCC1OC(C)C(C)O1,0,0,0,1,-25.966125,-11.845037
CCC1OC(C)CC1=O,0,1,0,0,-55.758698,26.744051
CCC1OC(C)CC1C,0,0,0,1,-19.552229,-2.7852285
CCC1OC(C)OC1=O,0,1,0,0,-51.122486,24.417091
CCC1OC(C)OC1C,0,0,0,1,-25.42757,-9.967243
CCC1OCC(=O)C1C,0,1,0,0,-65.834145,25.362148
CCC1OCC(=O)CO1,0,1,0,0,-67.51322,7.3217125
CCC1OCC(=O)O1,0,1,0,0,-68.61991,8.376019
CCC1OCC(C)(C)O1,0,0,0,1,-2.882554,-1.2683189
CCC1OCC(C)C1=O,0,1,0,0,-54.21984,33.88056
CCC1OCC(C)C1C,0,0,0,1,-36.618267,-31.520468
CCC1OCC(C)CO1,0,0,0,1,-19.974607,-22.868706
CCC1OCC(C)O1,0,0,0,1,-19.2364,-20.929964
CCC1OCC(OC)O1,0,0,0,1,-17.731258,-17.589281
CCC1OCCC(=O)O1,0,1,0,0,-68.7773,9.418578
CCC1OCCC(C)O1,0,0,0,1,-18.152494,-21.15681
CCC1OCCC1(C)C,0,0,0,1,9.434344,-5.460033
CCC1OCCC1=O,0,1,0,0,-69.98187,32.624393
CCC1OCCC1C,0,0,0,1,-44.548164,-35.872505
CCC1OCCC1OC,0,0,0,1,-47.209995,-31.908033
CCC1OCCCC1=O,0,1,0,0,-69.822586,32.267597
CCC1OCCCC1C,0,0,0,1,-44.42003,-35.52601
CCC1OCCCO1,0,0,0,1,-43.528244,-52.615864
CCC1OCCO1,0,0,0,1,-43.448593,-52.729336
CCC1OCCOC1=O,0,1,0,0,-68.90689,36.27794
CCC1OCCOC1C,0,0,0,1,-41.568615,-34.90546
CCC1OCOC(=O)O1,0,1,0,0,-70.569084,12.470422
CCC1OCOC(C)O1,0,0,0,1,-24.10661,-21.567106
CCC1OCOC1(C)C,0,0,0,1,12.717467,-3.1566532
CCC1OCOC1=O,0,1,0,0,-68.56211,36.970318
CCC1OCOC1C,0,0,0,1,-40.38743,-34.80013
CCC1OCOC1CC,0,0,0,1,-40.1075,-33.912712
CCC1OCOC1OC,0,0,0,1,-40.602898,-32.39746
CCC1OCOCC1=O,0,1,0,0,-69.4024,29.354113
CCC1OCOCC1C,0,0,0,1,-36.755512,-33.52914
CCC1OCOCO1,0,0,0,1,-44.64639,-49.652958
CCCC(=O)C(C)(C)C,1,0,0,0,25.824905,27.273422
CCCC(=O)C(C)C,1,0,0,0,71.508835,31.107126
CCCC(=O)C(C)CC,1,0,0,0,71.421104,29.659567
CCCC(=O)C(C)OC,1,0,0,0,67.59927,28.77157
CCCC(=O)CC,1,0,0,0,26.058304,38.202156
CCCC(=O)CC(C)C,1,0,0,0,39.42261,17.998217
CCCC(=O)CCC,1,0,0,0,25.797993,38.92582
CCCC(=O)CCOC,1,0,0,0,30.603765,41.881382
CCCC(=O)COC,1,0,0,0,32.344692,43.708355
CCCC(=O)COCC,1,0,0,0,35.02837,41.84265
CCCC(=O)OC,1,0,0,0,44.73737,42.951622
CCCC(=O)OC(C)C,1,0,0,0,52.39655,17.723185
CCCC(=O)OCC,1,0,0,0,48.64074,40.375492
CCCC(=O)OCOC,1,0,0,0,48.51169,38.865707
CCCC(C)(C)C(C)=O,1,0,0,0,22.583166,24.178932
CCCC(C)(C)COC,0,0,1,0,26.140574,-29.219244
CCCC(C)(C)OC,0,0,1,0,21.3935,-28.106106
CCCC(C)(C)OCC,0,0,1,0,19.638937,-30.717823
CCCC(C)(CC)OC,0,0,1,0,23.230463,-25.05902
CCCC(C)(OC)OC,0,0,1,0,20.628859,-27.003206
CCCC(C)=O,1,0,0,0,27.598145,35.326164
CCCC(C)C(=O)CC,1,0,0,0,72.434296,28.017439
CCCC(C)C(=O)OC,1,0,0,0,63.261448,25.845264
CCCC(C)C(C)=O,1,0,0,0,74.19868,22.248613
CCCC(C)C(C)OC,0,0,1,0,66.14289,-27.510303
CCCC(C)CC(C)=O,1,0,0,0,42.64929,11.081
CCCC(C)CCOC,0,0,1,0,60.371056,-38.1017
CCCC(C)COC,0,0,1,0,60.08972,-36.789852
CCCC(C)COCC,0,0,1,0,55.828674,-33.60077
CCCC(C)OC,0,0,1,0,60.463657,-22.824049
CCCC(C)OC(C)=O,1,0,0,0,54.032604,12.830355
CCCC(C)OC(C)C,0,0,1,0,57.59769,-18.74745
CCCC(C)OCC,0,0,1,0,54.288773,-20.063316
CCCC(C)OCOC,0,0,1,0,52.06324,-21.151686
CCCC(CC)C(C)=O,1,0,0,0,77.01077,23.311804
CCCC(CC)COC,0,0,1,0,65.404724,-37.6868
CCCC(CC)OC,0,0,1,0,68.192505,-13.009203
CCCC(CC)OCC,0,0,1,0,56.215946,-13.828462
CCCC(CCC)OC,0,0,1,0,68.09883,-12.284889
CCCC(COC)OC,0,0,1,0,67.3207,-12.012312
CCCC(OC)C(C)=O,1,0,0,0,67.39394,23.208593
CCCC(OC)C(C)C,0,0,1,0,69.07995,-24.324013
CCCC(OC)OC,0,0,1,0,62.38726,-8.039518
CCCC(OC)OCC,0,0,1,0,61.740284,-8.08647
CCCC1(C)CCCO1,0,0,0,1,1.6055851,32.34205
CCCC1(C)CCOC1,0,0,0,1,-6.322457,25.20428
CCCC1(C)COCO1,0,0,0,1,-2.7404976,29.48642
CCCC1(C)OCCO1,0,0,0,1,5.4254375,33.398785
CCCC1CC(=O)CO1,0,1,0,0,-63.31359,3.0204008
CCCC1CC(C)CO1,0,0,0,1,-10.177111,-21.576893
CCCC1CCC(=O)C1,0,1,0,0,-33.518227,18.134417
CCCC1CCC(=O)O1,0,1,0,0,-53.926594,7.9513493
CCCC1CCC(C)O1,0,0,0,1,-11.169414,-8.395557
CCCC1CCCC1=O,0,1,0,0,-40.094856,41.14686
CCCC1CCCCO1,0,0,0,1,-38.48757,-58.334732
CCCC1CCCO1,0,0,0,1,-38.539864,-58.37967
CCCC1CCCOC1,0,0,0,1,-27.529516,-47.124226
CCCC1CCOC1,0,0,0,1,-28.021948,-47.825085
CCCC1CCOC1=O,0,1,0,0,-55.865612,47.988003
CCCC1CCOC1C,0,0,0,1,-48.004486,-36.16091
CCCC1CCOCC1,0,0,0,1,-27.802341,-48.651993
CCCC1CCOCO1,0,0,0,1,-33.923603,-59.472897
CCCC1COC(=O)C1,0,1,0,0,-42.097507,9.3329935
CCCC1COC(=O)O1,0,1,0,0,-48.162712,9.685369
CCCC1COC(C)C1,0,0,0,1,-7.042125,-27.579994
CCCC1COC(C)O1,0,0,0,1,-14.075688,-19.073149
CCCC1COCC1=O,0,1,0,0,-47.582752,43.34644
CCCC1COCC1C,0,0,0,1,-34.202267,-37.65742
CCCC1COCCO1,0,0,0,1,-30.145115,-55.322342
CCCC1COCO1,0,0,0,1,-29.645056,-57.34161
CCCC1COCOC1,0,0,0,1,-27.36705,-44.72173
CCCC1OCC(=O)O1,0,1,0,0,-68.71694,8.225648
CCCC1OCC(C)O1,0,0,0,1,-19.422844,-20.969362
CCCC1OCCC1=O,0,1,0,0,-70.049515,33.086987
CCCC1OCCC1C,0,0,0,1,-44.456593,-36.453716
CCCC1OCCCO1,0,0,0,1,-44.955605,-51.581814
CCCC1OCCO1,0,0,0,1,-45.14202,-51.61376
CCCC1OCOC1=O,0,1,0,0,-68.544525,37.275826
CCCC1OCOC1C,0,0,0,1,-40.088913,-35.19135
CCCC1OCOCO1,0,0,0,1,-44.91004,-50.008984
CCCCC(=O)C(C)C,1,0,0,0,71.49763,31.398577
CCCCC(=O)CC,1,0,0,0,27.444323,38.84142
CCCCC(=O)CCC,1,0,0,0,26.3208,39.338512
CCCCC(=O)COC,1,0,0,0,32.209305,43.905716
CCCCC(=O)OC,1,0,0,0,44.681026,43.67464
CCCCC(=O)OCC,1,0,0,0,48.6004,40.859135
CCCCC(C)(C)OC,0,0,1,0,21.36381,-28.359991
CCCCC(C)=O,1,0,0,0,28.512777,35.397835
CCCCC(C)C(C)=O,1,0,0,0,74.26479,22.395983
CCCCC(C)COC,0,0,1,0,60.19152,-36.55585
CCCCC(C)OC,0,0,1,0,59.876827,-22.90828
CCCCC(C)OCC,0,0,1,0,54.63009,-20.191525
CCCCC(CC)OC,0,0,1,0,68.63038,-13.487855
CCCCC(OC)OC,0,0,1,0,62.93275,-7.9514885
CCCCC1CCCO1,0,0,0,1,-38.83609,-58.76741
CCCCC1CCOC1,0,0,0,1,-28.445047,-47.842968
CCCCC1COCO1,0,0,0,1,-29.644323,-57.30325
CCCCC1OCCO1,0,0,0,1,-45.576088,-52.041275
CCCCCC(=O)CC,1,0,0,0,27.620842,38.768124
CCCCCC(=O)OC,1,0,0,0,44.67183,43.793114
CCCCCC(C)=O,1,0,0,0,28.838566,35.4162
CCCCCC(C)OC,0,0,1,0,59.786793,-22.929012
CCCCCCC(C)=O,1,0,0,0,28.956242,35.41436
CCCCCCCOC,0,0,1,0,28.268665,-50.73193
CCCCCCOC,0,0,1,0,28.268747,-50.7316
CCCCCCOCC,0,0,1,0,38.370003,-48.81756
CCCCCOC,0,0,1,0,28.57917,-50.55538
CCCCCOC(C)=O,1,0,0,0,47.900684,29.4981
CCCCCOC(C)C,0,0,1,0,44.968628,-24.694262
CCCCCOCC,0,0,1,0,38.295982,-48.694847
CCCCCOCCC,0,0,1,0,40.289036,-46.379826
CCCCCOCOC,0,0,1,0,34.69201,-45.08099
CCCCOC,0,0,1,0,29.099201,-50.133034
CCCCOC(=O)CC,1,0,0,0,50.852627,37.28595
CCCCOC(=O)OC,1,0,0,0,54.311787,33.26685
CCCCOC(C)(C)C,0,0,1,0,16.344835,-34.37753
CCCCOC(C)=O,1,0,0,0,47.958244,29.597067
CCCCOC(C)C,0,0,1,0,44.956097,-24.581705
CCCCOC(C)CC,0,0,1,0,51.22741,-18.436438
CCCCOC(C)OC,0,0,1,0,44.275387,-12.000019
CCCCOCC,0,0,1,0,38.066124,-48.022438
CCCCOCC(C)=O,1,0,0,0,38.23605,36.515434
CCCCOCC(C)C,0,0,1,0,52.368744,-36.259026
CCCCOCCC,0,0,1,0,39.918377,-46.386696
CCCCOCCCC,0,0,1,0,39.50233,-46.765194
CCCCOCCOC,0,0,1,0,32.270325,-46.9725
CCCCOCOC,0,0,1,0,34.679142,-45.035976
CCCCOCOCC,0,0,1,0,37.703167,-46.867584
CCCOC,0,0,1,0,30.115286,-48.220024
CCCOC(=O)C(C)C,1,0,0,0,59.343597,26.763395
CCCOC(=O)CC,1,0,0,0,50.50187,37.46939
CCCOC(=O)CCC,1,0,0,0,49.52105,39.348164
CCCOC(=O)COC,1,0,0,0,46.12541,37.947403
CCCOC(=O)OC,1,0,0,0,54.504684,33.092796
CCCOC(=O)OCC,1,0,0,0,54.1194,30.749924
CCCOC(C)(C)C,0,0,1,0,16.558828,-34.11612
CCCOC(C)(C)CC,0,0,1,0,18.18986,-32.48745
CCCOC(C)(C)OC,0,0,1,0,16.743704,-32.61639
CCCOC(C)=O,1,0,0,0,48.429184,30.16158
CCCOC(C)C,0,0,1,0,44.859592,-23.935127
CCCOC(C)C(C)=O,1,0,0,0,64.157005,18.263342
CCCOC(C)C(C)C,0,0,1,0,50.10226,-14.410443
CCCOC(C)CC,0,0,1,0,51.456528,-18.69597
CCCOC(C)CCC,0,0,1,0,53.22965,-19.406214
CCCOC(C)COC,0,0,1,0,53.234974,-23.169
CCCOC(C)OC,0,0,1,0,44.244297,-12.129587
CCCOC(C)OCC,0,0,1,0,45.579006,-14.315081
CCCOC(CC)CC,0,0,1,0,54.409813,-14.217227
CCCOC(CC)OC,0,0,1,0,57.182064,-7.8554063
CCCOC(OC)OC,0,0,1,0,48.070255,-8.75307
CCCOC1CCCC1,0,0,0,1,-38.57635,-11.157894
CCCOC1CCCO1,0,0,0,1,-16.917141,-41.149303
CCCOC1CCOC1,0,0,0,1,-36.0011,-12.9636965
CCCOC1COCO1,0,0,0,1,-17.692408,-46.747166
CCCOC1OCCO1,0,0,0,1,-54.45335,-24.689417
CCCOCC,0,0,1,0,39.67402,-42.46625
CCCOCC(=O)CC,1,0,0,0,36.72855,41.611504
CCCOCC(=O)OC,1,0,0,0,41.709084,39.20724
CCCOCC(C)(C)C,0,0,1,0,27.1654,-34.659657
CCCOCC(C)=O,1,0,0,0,38.168568,36.462246
CCCOCC(C)C,0,0,1,0,52.51674,-36.072517
CCCOCC(C)CC,0,0,1,0,54.339165,-34.43949
CCCOCC(C)OC,0,0,1,0,55.286522,-27.519634
CCCOCCC,0,0,1,0,39.85632,-43.994434
